CODIGO_E4E;CODIGO_EC;DESC;CONTRATISTA;UNIDAD;DISPERSION;GM
NX0078;AHO241;INSTALACIÓN SUSTITUCIÓN O RETIRO DE UN TERMINAL BIMETALICO EN BT;JA10143993;Unidad;T0;LELE0501
NX0079;AHO242;TRABAJOS MENORES ELEMENTOS DE PROTECCIÓN;JA10143993;Unidad;T0;LELE0501
NX0080;AHO243;INSTALACIÓN DE RED TRENZADA EN BAJA TENSIÓN;JA10143993;m de red;T0;LELE0501
NX0081;AHO244;RETIRAR RED COMPACTA  (SPACE CAB) MT;JA10143993;m de red;T0;LELE0501
NX0082;AHO255;INSPECCIÓN VISUAL ESTRUCTURA MT/BT;JA10143993;Unidad;T0;LELE0501
NX0083;AHO256;RETIRO DE RED TRENZADA EN MEDIA TENSIÓN;JA10143993;m de red;T0;LELE0501
NX0084;AHO254;MANTENIMIENTO MAYOR - ESTRUCTURA AEREA;JA10143993;Unidad;T0;LELE0501
NX0085;AHO304;MANTENIMIENTO TELECONTROL Y TELEMEDICIÓN ;JA10143993;Unidad;T0;LELE0501
NX0086;AHO322;INSTALACIÓN O SUSTITUCIÓN DE TABLERO DE BT EN POSTE;JA10143993;Unidad;T0;LELE0501
NX0087;AHO327;RETIRO DE SISTEMA DE CONTROL O TELECONTROL DE SECCIONALIZADORES;JA10143993;Unidad;T0;LELE0501
NX0088;AHO333;INSPECCIÓN DE SUBESTACIONES AÉREAS EN POSTE;JA10143993;Unidad;T0;LELE0501
NX0089;AHO336;TRASLADO MANUAL DE TRANSFOMADOR O EQUIPO MAYOR EN LUGAR INACCESIBLE PARA VEHÍCULO;JA10143993;m;T0;LELE0501
NX0090;AHO337;INSTALACIÓN PLACA O MARCAS DE LADOS PARA EQUIPOS O POSTES;JA10143993;Unidad;T0;LELE0501
NX0091;AHO338;INSTALACIÓN O REPOSICIÓN  DE UN CONJUNTO DE FUSIBLES BT;JA10143993;Conjunto;T0;LELE0501
NX0092;AHO339;INSTALACIÓN O REPOSICIÓN DE UN CONJUNTO DE FUSIBLES MT;JA10143993;Conjunto;T0;LELE0501
NX0093;AHO340;REPOSICIÓN BASE PORTAFUSIBLES BT EN AÉREO;JA10143993;Unidad;T0;LELE0501
NX0094;AHO341;REPOSICIÓN BASE PORTAFUSIBLES MT EN AÉREO;JA10143993;Unidad;T0;LELE0501
NX0095;ACO402;COLOCACIÓN DE FLANCHES DE 10CM.;JA10143993;m;T0;LELE0501
NX0096;ACO403;LEVANTAMIENTO CATASTRAL DE LA RED DE TELECOMUNICACIONES AÉREA (PARABÓLICAS, TELEFONÍA VOZ Y DATOS) COMPARTIDA CON INFRAESTRUCTURA DE CODENSA. S.A.E.S.P. POR POSTE;JA10143993;Estructura;T0;LELE0501
NX0097;ACO404;VISITA DE VERIFICACIÓN DE INSTALACIÓN DE REDES DE TELECOMUNICACIONES;JA10143993;Unidad;T0;LELE0501
NX0098;ACO405;DIAGNÓSTICO ATENCIÓN DOMICILIARIA;JA10143993;Unidad;T0;LELE0501
NX0099;ACO604;INSTALACIÓN DE SISTEMA DE TELEGESTIÓN Y ALARMAS EN CELDA EXISTENTE;JA10143993;Unidad;T0;LELE0501
NX0100;AHO438;PAGO ADICIONAL POR TRABAJOS RELIZADOS EN HORARIO NOCTURNO O EN DIAS FESTIVOS;JA10143993;Puntos;T0;LELE0501
NX0101;AHO618;INSTALACIÓN MEDICIÓN PROVISIONAL;JA10143993;Unidad;T0;LELE0501
NX0102;AHO619;RETIRADA MEDICIÓN PROVISIONAL;JA10143993;Unidad;T0;LELE0501
NX0103;AHO620;INSTALACIÓN O RETIRO DE MEDIDOR PARA BALANCE DE CARGAS;JA10143993;Unidad;T0;LELE0501
NX0104;AHO621;DIAGNÓSTICO CALIDAD DEL SERVICIO;JA10143993;Unidad;T0;LELE0501
NX0105;AHO717;INSPECCION PREVIA DE DESCARGOS  REDES AÉREAS (ZONAS DE DESCONEXIÓN PROGRAMADA) ;JA10143993;Unidad;T0;LELE0501
NX0106;AHO720;ACTUALIZACIÓN CARTOGRAFICA DE LA RED.;JA10143993;Unidad;T0;LELE0501
NX0107;AHO721;AVISAJE SIN ACUSE;JA10143993;Unidad;T0;LELE0501
NX0108;AHO722;AVISAJE CON ACUSE;JA10143993;Unidad;T0;LELE0501
NX0109;AHO730;OPERACIÓN EN EQUIPOS DE DISTRIBUCIÓN AÉREA MT;JA10143993;Conjunto;T0;LELE0501
NX0110;AHO734;CORTE O REPOSICIÓN DE SERVICIO EN MT ;JA10143993;Unidad;T0;LELE0501
NX0111;AHO131;HIDROLAVADO DE ESTRUCTURAS SIN EQUIPO EN LÍNEAS AÉREAS MT-BT;JA10143993;Estructura;T0;LELE0600
NX0112;AHO737;RETIRO DE EQUIPO DE MEDIDA AEREO PARA EMPALME MT (LLEE);JA10143993;Unidad;T0;LELE0600
NX0113;AHO804;INSTALACIÓN DE POSTE  (DISPOSICION DE PASO) MT DE 10 A 15 METROS C/LLEE ;JA10143993;Unidad;T0;LELE0600
NX0114;AHO805;RETIRO DE POSTE  (DISPOSICION DE PASO) MT DE 10 A 15 METROS C/LLEE ;JA10143993;Unidad;T0;LELE0600
NX0115;AHO806;INSTALACIÓN DE POSTE  DE REMATE MT DE 10 A 15 METROS O ESTRUCTURA DE REMATE C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0116;AHO807;RETIRO DE POSTE  DE REMATE MT DE 10 A 15 METROS O ESTRUCTURA DE REMATE C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0117;AHO808;CAMBIO DE POSTE MT (EN DISPOSICIÓN DE PASO   C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0118;AHO809;CAMBIO DE POSTE MT C/LLEE (EN REMATE O RETENCIÓN);JA10143993;Unidad;T0;LELE0600
NX0119;AHO810;MANTENIMIENTO O CAMBIO DE ELEMENTOS DEL TIRANTE (VIENTO) MT DAÑADOS C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0120;AHO811;NIVELAR O APLOMAR POSTE MT C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0121;AHO812;INSTALACIÓN DE CRUCETA SIMPLE  O DOBLE EN DISPOSICIÓN DE PASO  C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0122;AHO813;RETIRO DE CRUCETA SIMPLE  O DOBLE EN DISPOSICIÓN DE PASO  C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0123;AHO814;INSTALACIÓN DE CRUCETA SIMPLE  O DOBLE EN DISPOSICIÓN DE REMATE  C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0124;AHO815;INSTALACIÓN O SUSTITUCIÓN DE UN AISLADOR DE PINO O CADENA C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0125;AHO816;RETIRO DE CRUCETA SIMPLE  O DOBLE EN DISPOSICIÓN DE REMATE  C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0126;AHO817;TRABAJOS  MENORES LÍNEA ENERGIZADA;JA10143993;Conjunto;T0;LELE0600
NX0127;AHO818;RETEMPLADO DE LÍNEA (LEVANTAR O BAJAR REDES MT) C/ LLEE;JA10143993;Vano;T0;LELE0600
NX0128;AHO819;DESCONEXIÓN O CONEXIÓN DE PUENTES DE MEDIA TENSIÓN CON LÍNEAS VIVAS;JA10143993;Conjunto;T0;LELE0600
NX0129;AHO820;INSTALACIÓN, RETIRO O ARREGLO DE ESTRIBOS Y/O REAPRETE DE CONEXIONES C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0130;AHO821;INSTALACIÓN DE CONECTORA AL/CU/AL-AL (TODAS LAS SECCIONES) CON LLEE;JA10143993;Unidad;T0;LELE0600
NX0131;AHO822;INSTALACIÓN O RETIRO DE CUBIERTAS DE PROTECCION EN VANOS DE RED.;JA10143993;Vano;T0;LELE0600
NX0132;AHO823;INSTALACIÓN DE EQUIPO DE  PROTECCIÓN MONOFÁSICO Y PARARRAYO  MT/BT C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0133;AHO824;RETIRAR EQUIPO DE  PROTECCIÓN MONOFÁSICO O PARARRAYO  MT/BT C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0134;AHO825;INSTALACIÓN O RETIRO DE INDICADORES DE FALLA PARA REDES DE MT AEREAS C/LLEE;JA10143993;Conjunto;T0;LELE0600
NX0135;AHO826;INSTALACIÓN O RETIRO DE BANCO DE CONDENSADORES, TP O TC C/LLEE;JA10143993;Conjunto;T0;LELE0600
NX0136;AHO827;TIEMPO DE ESPERA POR SOLICITUD DE LA DISTRIBUIDORA DE GRUPO TÉCNICO DE LLEE.;JA10143993;Unidad;T0;LELE0600
NX0137;AHO828;INSTALACIÓN DE UN SECCIONALIZADOR O RECONECTADOR (SF6, OLEO, VACIO) SIN CAJA DE CONTROL C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0138;AHO829;RETIRADA DE UN SECCIONALIZADOR O RECONECTADOR (SF6, OLEO, VACIO) C/LLEE;JA10143993;Unidad;T0;LELE0600
NX0139;AHO840;PODA Y/O DESRAMIFICACIÓN DE ÁREA ARBORIZADA EN LÍNEA DE MEDIA TENSIÓN CON EQUIPOS DE LÍNEA ENERGIZADA;JA10143993;m2;T0;LELE0600
NX0140;AHO842;RETIRO DE ARBOL POR  VOLCAMIENTO SOBRE LAS REDES DE MEDIA Y/O BAJA TENSIÓN CON EQUIPOS DE LÍNEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0141;AHO843;PAGO ADICIONAL POR TRABAJOS RELIZADOS EN HORARIO NOCTURNO O EN DIAS FESTIVOS;JA10143993;Puntos;T0;LELE0600
NX0142;AHO845;PODA Y/O DESRAMIFICACIÓN DE ÁRBOL AISLADO EN LÍNEA DE MEDIA TENSIÓN CON EQUIPOS DE LÍNEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0143;AHO846;PODA Y/O DESRAMIFICACIÓN MASIVA DE ÁRBOLES  CON EQUIPOS DE LÍNEA ENERGIZADA;JA10143993;m2;T0;LELE0600
NX0144;AHO847;PODA Y/O DESRAMIFICACIÓN DE ÁRBOL AISLADO EN LÍNEA DE MEDIA TENSIÓN CON EQUIPOS DE LÍNEA ENERGIZADA SIN RETIRO DE RESIDUOS;JA10143993;Unidad;T0;LELE0600
NX0145;AHO848;PODA Y/O DESRAMIFICACIÓN MASIVA DE ÁRBOLES  CON EQUIPOS DE LÍNEA ENERGIZADA SIN RETIRO DE RESIDUOS;JA10143993;m2;T0;LELE0600
NX0146;ACO301;INSTALACIÓN O REPOSICIÓN  DE UN FUSIBLES BT;JA10143993;Unidad;T0;LELE0501
NX0147;ACO302;INSTALACIÓN O REPOSICIÓN DE UN FUSIBLES MT;JA10143993;Unidad;T0;LELE0501
NX0148;ACO501;INSTALACIÓN ARMAZÓN SECUNDARIA (SIMPLE O DOBLE) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0149;ACO502;RETIRO ARMAZÓN SECUNDARIA (SIMPLE O DOBLE) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0150;ACO503;INSTALAR CONDUCTORES DESDE 10 MM2 A 50 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;m de red;T0;LELE0600
NX0151;ACO504;INSTALAR RED CON CONDUCTORES DESDE 70 MM2 A 120 MM2 COBRE O SU EQUIVALENTE EN ALUMINIO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;m de red;T0;LELE0600
NX0152;ACO505;RETIRO DE CONDUCTOR AÉREO BT DESNUDO O TRENZADO O CONDUCTOR AISLADO CUALQUIER CAPACIDAD CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;m;T0;LELE0600
NX0153;ACO506;INSTALACIÓN, SUSTITUCIÓN  O RETIRO CAJA DE PROTECCIÓN O DERIVACIÓN CON ESCALA CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0154;ACO507;MANTENIMIENTO MENOR EN BT EN AÉREO  CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0155;ACO508;REPOSICIÓN BASE PORTAFUSIBLES BT EN AÉREO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0156;ACO509;INSTALACIÓN, SUSTITUCIÓN  O RETIRO CAJA DE PROTECCIÓN O DERIVACIÓN CON ESCALA MASIVO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0157;ACO510;INSTALACIÓN O SUSTITUCIÓN DE PUESTA A TIERRA EN RED DE BAJA TENSIÓN CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0158;ACO511;INSTALACIÓN O SUSTITUCIÓN DE PUESTA A TIERRA EN RED DE BAJA TENSIÓN (MASIVO) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0159;ACO512;TALA ESPECIALIZADA DE ÁRBOLES H> 15 M CON CORTES PROGRESIVOS CON EQUIPOS DE LINEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0160;ACO513;TALA ESPECIALIZADA DE ÁRBOLES H> 15 M CON CORTES PROGRESIVOS  SIN RETIRO DE RESIDUOS CON EQUIPOS DE LINEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0161;ACO514;TALA DE ÁRBOL AISLADO EN LÍNEA DE MEDIA TENSIÓN CON EQUIPOS DE LINEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0162;ACO515;TALA DE ÁRBOL AISLADO EN LÍNEA DE MEDIA TENSIÓN SIN RETIRO DE RESIDUOS CON EQUIPOS DE LINEA ENERGIZADA;JA10143993;Unidad;T0;LELE0600
NX0163;ACO516;TALA DE ÁREA ARBORIZADA EN LÍNEA DE MEDIA TENSIÓN CON EQUIPOS DE  LINEA ENERGIZADA;JA10143993;m2;T0;LELE0600
NX0164;ACO517;TALA DE ÁREA ARBORIZADA EN LÍNEA DE MEDIA TENSIÓN SIN RETIRO DE RESIDUOS CON EQUIPOS DE LINEA ENERGIZADA;JA10143993;m2;T0;LELE0600
NX0165;ACO518;RETIRO DE ARBOL POR  VOLCAMIENTO SOBRE LAS REDES DE MEDIA Y/O BAJA TENSIÓN CON EQUIPOS DE LÍNEA ENERGIZADA SIN RETIRO DE RESIDUOS;JA10143993;Unidad;T0;LELE0600
NX0166;AHO735;TIEMPO DE ESPERA POR SOLICITUD DE LA DISTRIBUIDORA;JA10143993;Unidad;T0;LELE0501
NX0167;AHO141;DISEÑO DE CIMENTACION PARA TORRES DE DISTRIBUCION DE ENERGIA ELECTRICA.;JA10143993;Unidad;T0;LELE0501
NX0168;AHO142;MONTAJE DE TORRES DE DISTRIBUCION DE ENERGIA ELECTRICA;JA10143993;kg;T0;LELE0501
NX0169;AHO143;DESMONTAJE DE TORRES DE DISTRIBUCION DE ENERGIA ELECTRICA;JA10143993;kg;T0;LELE0501
NX0170;AHO257;VESTIDA DE ESTRUCTURAS;JA10143993;Unidad;T0;LELE0501
NX0171;AHO258;TENDIDO DE CONDUCTOR ENTRE ESTRUCTURAS DE CUATRO (4) NIVELES;JA10143993;m;T0;LELE0501
NX0172;AHO259;RETIIRO DE CONDUCTOR ENTRE ESTRUCTURAS DE CUATRO (4) NIVELES;JA10143993;m;T0;LELE0501
NX0173;SCO601;REALIZAR MUFA RECTA (UNIÓN RECTA O EMPALME) EN CABLES BT MONOPOLARES (TRES FASES Y NEUTRO);JA10143993;Unidad;T0;LELE0600
NX0174;SCO602;REALIZAR MUFA RECTA SIMPLE (UNIÓN RECTA O EMPALME) EN CABLES BT MONOPOLARES (UNA FASE O NEUTRO);JA10143993;Unidad;T0;LELE0600
NX0175;CCO801;CORTE MONOFÁSICO EN POSTE CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0176;CCO802;CORTE TRIFÁSICO EN POSTE  CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0177;CCO803;REPOSICIÓN MONOFÁSICO EN CAJA DE MEDIDORES  CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0178;CCO804;REPOSICIÓN POLIFÁSICA EN CAJA DE MEDIDORES CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0179;CCO805;REPOSICIÓN MONOFASICA O TRIFASICA EN TERMOMAGNÉTICO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0180;CCO806;REPOSICIÓN  EN POSTE MONOFASICA CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0181;CCO807;REPOSICIÓN EN POSTE TRIFASICA CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0182;CCO808;SUPLEMENTO REPOSICIÓN  EN ALTURA (RED DAT/DAM) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0183;CCO809;REPOSICIÓN  EN CAMARA, CAJA DE REGISTRO O EMPALME SUBTERRANEO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0184;CCO810;CORTE EN CAMARA, CAJA DE REGISTRO O EMPALME SUBTERRANEO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0185;CCO811;CORTE MONOFÁSICO EN CAJA DE MEDIDORES CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0186;CCO812;CORTE POLIFÁSICO EN CAJA DE MEDIDORES CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0187;CCO813;CORTE MONOFÁSICO O TRIFÁSICO EN TERMOMAGNÉTICO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0188;CCO814;MANTENIMIENTO MENOR ACOMETIDA CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0189;CCO815;INSTALACIÓN DE MEDIDOR MONOFÁSICO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0190;CCO816;INSTALACIÓN DE MEDIDOR POLIFÁSICO (BIFÁSICO O TRIFÁSICO) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0191;CCO817;ACTIVACIÓN DE MEDIDOR DE CLIENTE MEDIDA DIRECTA (INCLUYE CLIENTES PROVISIONALES) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0192;CCO818;RETIRADA DE MEDIDOR BT CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0193;CCO819;MANTENIMIENTO MENOR ACOMETIDA MASIVO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0194;ECO501;ATENCION DE EMERGENCIA EN DOMICILIO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0195;ECO502;INSTALACIÓN O REPOSICIÓN  DE UN CONJUNTO DE FUSIBLES BT CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Conjunto;T0;LELE0600
NX0196;ECO503;TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN MENOR O IGUAL A 36 MM2 CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0197;ECO504;TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO DE SECCIÓN ENTRE 36 MM2 Y 120 MM2 CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0198;ECO505;TENDIDO ACOMETIDA AÉREA BT TRIFÁSICO MAYOR O IGUAL A 120 MM2 CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0199;ECO506;RETIRO DE ACOMETIDA AÉREA BT CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0200;ECO507;REPARACIÓN EN LÍNEAS AÉREAS DE BT TALES COMO CABLE PRÉ-REUNIDO O PREENSAMBLADO CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0201;ECO508;INSTALACIÓN SUSTITUCIÓN O RETIRO DE UN TERMINAL BIMETALICO BT CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0202;ECO509;INSTALACIÓN RETIRO O SUSTITUCIÓN DE PUENTES DE BT (Incluye las 3 fases) CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Conjunto;T0;LELE0600
NX0203;ECO510;INSTALACIÓN O REPOSICIÓN DE UN FUSIBLE BT CON LÍNEA ENERGIZADA (BAJA TENSIÓN);JA10143993;Unidad;T0;LELE0600
NX0204;IHO126;CAMBIO O INSTALACIÓN  DE LUMINARIA;JA10143993;Unidad;T0;LELE0501
NX0205;IHO127;RETIRO DE LUMINARIAS Y/O FAROLAS;JA10143993;Unidad;T0;LELE0501
NX0206;IHO128;CAMBIO DE LÁMPARA EN AP;JA10143993;Unidad;T0;LELE0501
NX0207;IHO129;CAMBIO Y/O INSTALACIÓN DE CONTACTOR, INTERRUPTOR HORARIO, LLAVE DE AP U OTROS SIMILARES.;JA10143993;Unidad;T0;LELE0501
NX0208;IHO130;CAMBIO O INSTALACIÓN  DE LUMINARIA  (MASIVO);JA10143993;Unidad;T0;LELE0501
NX0209;IHO131;CAMBIO, INSTALACIÓN Y MANTENIMIENTO DE FOTOCÉLULA;JA10143993;Unidad;T0;LELE0501
NX0210;ZHO105;REUNIONES DE COORDINACION;JA10143993;Unidad;T0;MELE0200
NX0211;ZHO106;AUXILIAR DE TRANSITO;JA10143993;Hora;T0;MELE0200
NX0212;ZHO107;TIRANTE DE CONTRAVIENTO;JA10143993;Unidad;T0;MELE0200
NX0213;ZHO108;VERIFICACIÓN DE LA INTEGRIDAD Y ESTABILIDAD DEL APOYO;JA10143993;Unidad;T0;MELE0200
NX0214;ZHO109;"VERIFICACIÓN PREVENTIVA ""PRE JOB CHECK""";JA10143993;Unidad;T0;MELE0200
NX0215;ZHO132;MONTAJE DE ANDAMIO;JA10143993;m2;T0;MELE0200
NX0216;ZHO133;ANDAMIO SOBRE CABALLETES;JA10143993;Unidad;T0;MELE0200
NX0217;ZHO134;ANDAMIOS MÓVILES EN TUBULAR;JA10143993;Unidad;T0;MELE0200
NX0218;ZHO135;ALQUILER DIARIO DEL ANDAMIO;JA10143993;m2*día;T0;MELE0200
NX0219;ZHO204;SEMÁFORO PARA VEHICULOS;JA10143993;Día;T0;MELE0200
NX0220;ZHO205;BARRERAS VIALES DE HORMIGÓN PREFABRICADO. (NEW-JERSEY);JA10143993;m;T0;MELE0200
NX0221;ZHO206;BARRERAS VIALES DE PLÁSTICO PREFABRICADAS. (NEW-JERSEY);JA10143993;m;T0;MELE0200
NX0222;ZHO207;VALLAS TRASLADABLES;JA10143993;m2;T0;MELE0200
NX0223;ZHO208;PASARELA PARA PASO DE PEATONES;JA10143993;m;T0;MELE0200
NX0224;ZHO209;ENTIBADO PARA EXCAVACIONES;JA10143993;m;T0;MELE0200
NX0225;ZHO210;SISTEMA DE VENTILACIÓN;JA10143993;Unidad;T0;MELE0200
NX0226;ZHO211;CHAPA PARA PASO DE VEHICULOS;JA10143993;Unidad;T0;MELE0200
NX0227;ZHO212;ILUMINACIÓN DE EMERGENCIA;JA10143993;Unidad;T0;MELE0200
NX0228;ZHO430;PARAPETO TEMPORAL PREFABRICADO;JA10143993;m;T0;MELE0200
NX0229;FCO101;CONEXION O DESCONEXION  DE ACOMETIDA DE BT EN BORNES DEL TRANSFORMADOR EN POSTE;JA10143993;Unidad;T0;LELE0504
NX0230;FHO103;INSTALACIÓN O MEJORA TIERRA DE PROTECCIÓN O SERVICIO;JA10143993;Unidad;T0;LELE0504
NX0231;FHO104;INSTALACIÓN PLACA O MARCAS DE LADOS PARA EQUIPOS O POSTES;JA10143993;Unidad;T0;LELE0504
NX0232;FHO105;CALIBRACIÓN Y PRUEBAS DE EQUIPO DE PROTECCIÓN SECUNDARIA (RELES);JA10143993;Unidad;T0;LELE0504
NX0233;FHO106;CALIBRACIÓN Y PRUEBAS DE EQUIPO DE PROTECCIÓN SECUNDARIA (ITM);JA10143993;Unidad;T0;LELE0504
NX0234;FHO107;INSTALACIÓN DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN UN POSTE;JA10143993;Unidad;T0;LELE0504
NX0235;FHO108;INSTALACIÓN DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN DOS POSTES;JA10143993;Unidad;T0;LELE0504
NX0236;FHO109;INSTALACIÓN DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN TRES POSTES;JA10143993;Unidad;T0;LELE0504
NX0237;FHO110;INSTALACIÓN DE TRANSFORMADOR SOBRE UNO O MAS POSTES (SOLO TRAFO);JA10143993;Unidad;T0;LELE0504
NX0238;FHO111;INSTALACIÓN O RETIRO DE BANCO DE CONDENSADORES, TP O TC ;JA10143993;Unidad;T0;LELE0504
NX0239;FHO112;RETIRO  DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN UN POSTE;JA10143993;Unidad;T0;LELE0504
NX0240;FHO113;RETIRO DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN DOS POSTES;JA10143993;Unidad;T0;LELE0504
NX0241;FHO114;RETIRO DE ESTRUCTURA Y APARELLAJE PARA UN TRANSFORMADOR EN TRES POSTES;JA10143993;Unidad;T0;LELE0504
NX0242;FHO115;RETIRO DE TRANSFORMADOR SOBRE POSTE (SOLO TRAFO);JA10143993;Unidad;T0;LELE0504
NX0243;FHO116;NIVELADO DE VIGAS Y/O GIRAR EL TRANSFORMADOR;JA10143993;Unidad;T0;LELE0504
NX0244;FHO117;MANTENIMIENTO MENOR EN CENTRO DE TRANSFORMACIÓN MT-BT EN SUPERFICIE;JA10143993;Conjunto;T0;LELE0504
NX0245;FHO118;CAMBIO DE TAPS EN CENTRO DE TRANSFORMACIÓN MT-BT AÉREO;JA10143993;Unidad;T0;LELE0504
NX0246;FHO119;MANTENIMIENTO MENOR CENTRO DE TRANSFORMACION AEREO;JA10143993;Unidad;T0;LELE0504
NX0247;FHO120;EVALUACIÓN DE CENTRO DE TRANSFORMACIÓN MT-BT;JA10143993;Unidad;T0;LELE0504
NX0248;FHO121;INSTALACIÓN O SUSTITUCIÓN DE TABLERO DE BT EN CENTRO DE TRANSFORMACION;JA10143993;Unidad;T0;LELE0504
NX0249;FHO122;RETIRO DE TABLERO DE BT;JA10143993;Unidad;T0;LELE0504
NX0250;FHO123;INSTALACIÓN O SUSTITUCIÓN DE INTERRUPTOR DE MT POR OTRO SIMILAR O DE DIFERENTE TECNOLOGÍA;JA10143993;Unidad;T0;LELE0504
NX0251;FHO124;INSTALACIÓN O REPOSICIÓN  DE UN CONJUNTO DE FUSIBLES BT;JA10143993;Conjunto;T0;LELE0504
